"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"0","1","21","24","33"
"0","11","28","34","44"
"0","12","28","29","35"
"0","13","15","20","23"
"0","15","21","28","36"
"0","16","26","35","38"
"0","17","45","50","58"
"0","18","44","45","48"
"0","21","35","36","38"
"0","22","28","35","43"
"0","23","32","35","39"
"0","24","27","29","34"
"0","25","41","46","50"
"0","26","48","50","53"
"0","30","20","25","35"
"0","31","36","38","44"
"0","32","37","44","50"
"0","33","30","40","48"
"0","34","20","26","28"
"0","35","21","26","31"
"0","36","17","25","29"
"0","37","29","33","42"
"0","38","27","36","39"
"0","4","41","43","49"
"0","41","22","32","35"
"0","42","48","50","55"
"0","43","20","25","31"
"0","44","20","26","34"
"0","46","26","28","37"
"0","47","31","36","45"
"0","49","21","30","34"
"0","5","15","21","23"
"0","50","19","21","31"
"0","52","26","32","38"
"0","53","18","23","30"
"0","54","36","40","46"
"0","56","29","33","37"
"0","57","36","43","46"
"0","58","34","43","48"
"0","59","41","43","45"
"0","60","46","47","57"
"0","61","19","29","31"
"0","62","25","26","36"
"0","64","35","44","46"
"0","66","28","38","42"
"0","67","38","40","49"
"0","68","32","36","45"
"0","69","17","25","28"
"0","7","22","30","37"
"0","71","30","36","44"
"0","73","23","33","39"
"0","74","43","50","51"
"0","75","43","46","56"
"0","76","16","20","21"
"0","77","37","41","46"
"0","78","35","39","43"
"0","79","40","48","49"
"0","8","45","46","53"
"0","80","39","41","50"
"0","84","40","45","52"
"0","85","27","34","42"
"0","9","21","22","23"
"0","90","28","33","39"
"0","91","26","33","37"
"0","92","30","33","40"
"0","93","33","38","40"
"0","94","17","21","27"
"0","96","32","42","47"
"1","10","15","21","29"
"1","11","21","31","38"
"1","13","23","30","36"
"1","15","43","45","55"
"1","18","41","44","52"
"1","19","17","22","28"
"1","2","16","24","32"
"1","20","41","46","47"
"1","21","27","36","39"
"1","22","35","37","40"
"1","23","47","49","55"
"1","24","23","28","31"
"1","25","26","33","34"
"1","26","20","30","35"
"1","27","16","22","31"
"1","28","29","32","33"
"1","29","23","27","33"
"1","3","38","46","56"
"1","30","19","28","35"
"1","32","29","35","44"
"1","33","23","24","27"
"1","34","22","31","32"
"1","35","39","46","53"
"1","36","20","27","32"
"1","37","20","25","31"
"1","38","23","31","38"
"1","39","21","26","27"
"1","4","18","24","29"
"1","40","30","33","43"
"1","41","14","22","24"
"1","42","39","43","47"
"1","45","27","33","34"
"1","46","27","33","37"
"1","47","30","34","39"
"1","49","27","35","43"
"1","50","18","21","24"
"1","51","36","41","42"
"1","53","17","24","31"
"1","54","46","47","50"
"1","56","44","50","55"
"1","57","37","43","48"
"1","58","36","42","45"
"1","59","20","26","35"
"1","6","18","28","33"
"1","60","31","35","40"
"1","61","42","46","54"
"1","62","46","49","59"
"1","64","48","49","55"
"1","65","19","26","30"
"1","69","31","38","48"
"1","7","28","36","44"
"1","70","40","46","54"
"1","71","29","39","45"
"1","73","48","50","51"
"1","75","16","24","34"
"1","76","23","25","34"
"1","78","34","37","38"
"1","79","21","28","38"
"1","8","21","22","25"
"1","80","34","36","45"
"1","81","45","50","59"
"1","83","33","34","39"
"1","85","26","29","39"
"1","86","24","32","41"
"1","87","33","39","45"
"1","88","38","42","47"
"1","9","22","24","26"
"1","91","16","26","35"
"1","92","39","41","49"
"1","93","26","35","39"
"1","95","36","39","45"
"1","96","37","45","50"
"2","10","21","31","38"
"2","11","47","48","51"
"2","13","35","41","48"
"2","14","20","28","38"
"2","17","24","34","35"
"2","2","40","42","51"
"2","20","22","25","30"
"2","21","37","39","46"
"2","22","38","45","47"
"2","26","28","35","38"
"2","27","43","44","52"
"2","28","44","50","55"
"2","29","32","41","43"
"2","3","34","44","50"
"2","30","13","22","25"
"2","31","14","22","27"
"2","33","31","33","38"
"2","34","38","48","56"
"2","36","36","39","41"
"2","37","19","27","33"
"2","38","43","50","53"
"2","4","37","44","48"
"2","40","17","22","24"
"2","41","42","49","51"
"2","43","26","36","37"
"2","44","18","20","30"
"2","45","19","26","35"
"2","46","25","31","33"
"2","47","19","28","31"
"2","48","33","42","47"
"2","5","34","44","53"
"2","52","24","28","30"
"2","53","40","45","50"
"2","54","29","33","41"
"2","56","25","28","34"
"2","57","37","44","47"
"2","59","24","30","33"
"2","60","25","34","42"
"2","61","41","44","54"
"2","62","29","32","34"
"2","64","30","35","39"
"2","67","33","38","48"
"2","68","48","49","53"
