"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"0","10","41","45","54"
"0","12","29","31","36"
"0","13","30","38","39"
"0","15","37","40","46"
"0","16","23","32","39"
"0","17","38","41","42"
"0","18","32","39","45"
"0","19","38","45","46"
"0","2","20","21","23"
"0","22","36","46","47"
"0","23","25","29","34"
"0","24","31","32","40"
"0","25","17","23","28"
"0","26","22","27","28"
"0","27","30","40","50"
"0","32","12","20","23"
"0","34","14","21","27"
"0","36","21","28","35"
"0","37","35","44","53"
"0","38","48","50","54"
"0","39","17","25","33"
"0","43","42","47","57"
"0","44","41","44","48"
"0","45","17","23","27"
"0","47","38","44","47"
"0","48","38","44","50"
"0","5","44","48","52"
"0","50","35","38","43"
"0","53","14","22","30"
"0","54","35","42","47"
"0","55","31","39","43"
"0","57","20","22","27"
"0","58","18","25","33"
"0","59","23","28","34"
"0","60","22","31","38"
"0","61","19","25","33"
"0","62","44","50","52"
"0","63","45","50","56"
"0","65","36","43","49"
"0","67","48","49","59"
"0","69","38","40","46"
"0","7","42","48","52"
"0","70","42","46","51"
"0","71","44","45","51"
"0","9","26","29","38"
"1","1","22","30","31"
"1","10","21","27","33"
"1","12","23","28","35"
"1","17","34","40","43"
"1","19","25","29","33"
"1","2","37","46","55"
"1","20","32","41","47"
"1","21","29","39","44"
"1","22","30","37","46"
"1","23","41","44","49"
"1","25","30","33","43"
"1","26","43","45","55"
"1","27","37","41","48"
"1","3","41","47","55"
"1","30","19","25","28"
"1","31","15","20","26"
"1","33","30","37","45"
"1","34","31","36","43"
"1","37","27","37","47"
"1","39","49","50","56"
"1","4","48","49","56"
"1","40","20","24","26"
"1","43","20","23","28"
"1","45","21","27","33"
"1","46","15","23","27"
"1","48","19","22","31"
"1","5","28","30","39"
"1","50","22","23","31"
"1","51","18","27","28"
"1","52","42","47","48"
"1","53","30","35","43"
"1","55","43","50","57"
"1","56","34","44","50"
"1","58","19","22","30"
"1","59","29","31","40"
"1","60","35","43","46"
"1","61","19","27","34"
"1","63","31","34","35"
"1","65","11","20","23"
"1","66","26","29","30"
"1","67","41","50","52"
"1","68","27","37","39"
"1","69","18","25","30"
"1","7","44","46","49"
"1","71","25","31","32"
"1","72","35","42","44"
"1","8","25","27","30"
"1","9","15","20","22"
"2","1","36","45","50"
"2","10","41","43","44"
"2","11","37","39","45"
"2","12","32","41","47"
"2","13","33","36","44"
"2","14","25","29","30"
"2","15","19","21","28"
"2","17","39","42","46"
"2","19","32","35","45"
"2","20","37","45","47"
"2","21","24","29","35"
"2","26","19","24","30"
"2","27","20","24","28"
"2","28","18","26","27"
"2","29","18","28","31"
"2","30","28","37","45"
"2","31","14","20","26"
"2","33","25","27","36"
"2","35","39","45","54"
"2","36","29","39","45"
"2","37","21","24","27"
"2","39","13","21","24"
"2","4","46","47","52"
"2","41","26","31","33"
"2","42","22","26","31"
"2","43","37","38","46"
"2","44","12","22","32"
"2","46","42","45","48"
"2","47","36","44","51"
"2","49","43","46","54"
"2","5","20","25","31"
"2","50","26","28","32"
"2","52","16","24","29"
"2","54","42","44","46"
"2","57","21","27","29"
"2","58","38","42","48"
"2","59","16","20","26"
"2","6","18","27","28"
"2","61","37","47","52"
"2","62","29","31","33"
"2","63","29","30","31"
"2","64","43","47","49"
"2","65","36","39","42"
"2","66","20","23","25"
"2","67","24","30","40"
"2","69","22","31","36"
"2","70","18","22","26"
"2","71","25","31","41"
"2","72","39","45","52"
"2","8","38","43","50"
"2","9","40","48","57"
"3","1","24","31","37"
"3","10","34","43","51"
"3","11","24","29","31"
"3","12","30","36","45"
"3","13","30","38","45"
"3","14","33","35","37"
"3","15","24","28","37"
"3","16","29","37","39"
"3","17","27","36","40"
"3","18","19","24","27"
"3","19","22","29","32"
"3","23","31","34","43"
"3","24","42","43","48"
"3","26","36","42","51"
"3","28","19","22","26"
"3","29","21","22","30"
"3","3","41","45","48"
"3","31","24","30","39"
"3","32","42","50","57"
"3","33","40","46","51"
"3","35","28","37","40"
"3","36","19","26","27"
"3","37","47","49","56"
"3","38","25","31","37"
"3","39","12","20","25"
"3","4","34","41","47"
"3","40","45","48","58"
"3","41","27","31","35"
"3","42","41","44","49"
"3","43","32","42","51"
"3","44","46","49","59"
"3","45","19","25","30"
"3","46","29","38","46"
"3","47","45","50","51"
"3","48","18","26","28"
"3","49","38","41","51"
"3","5","28","32","35"
"3","50","19","24","29"
"3","51","38","44","49"
"3","54","26","33","42"
"3","56","31","41","51"
"3","57","45","47","49"
"3","59","33","39","41"
"3","6","34","43","49"
"3","60","29","32","38"
"3","61","31","37","44"
"3","62","42","44","51"
"3","63","41","48","54"
"3","64","38","40","47"
"3","65","27","34","42"
"3","67","33","34","43"
"3","68","35","39","46"
"3","69","22","28","29"
"3","70","23","25","30"
"3","71","12","21","23"
"3","72","34","44","52"
