"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"0","10","33","39","42"
"0","11","28","32","36"
"0","13","40","41","46"
"0","14","30","33","40"
"0","15","11","21","25"
"0","16","32","39","47"
"0","17","13","21","30"
"0","19","28","36","46"
"0","2","13","21","30"
"0","21","31","34","42"
"0","23","33","37","38"
"0","24","26","32","38"
"0","25","35","43","45"
"0","28","19","20","30"
"0","30","15","21","29"
"0","32","45","48","56"
"0","33","38","42","49"
"0","35","20","23","26"
"0","36","24","29","32"
"0","7","28","34","43"
"0","8","44","45","47"
"1","1","34","44","49"
"1","10","28","36","37"
"1","12","41","50","56"
"1","14","23","30","34"
"1","15","32","40","44"
"1","16","35","40","46"
"1","17","21","30","39"
"1","18","25","30","32"
"1","19","28","29","37"
"1","20","24","29","30"
"1","22","33","36","45"
"1","24","21","25","34"
"1","26","17","21","29"
"1","27","46","50","52"
"1","28","15","24","27"
"1","29","20","21","22"
"1","3","28","38","44"
"1","31","24","26","28"
"1","32","28","36","43"
"1","33","48","50","54"
"1","34","22","31","39"
"1","35","31","41","44"
"1","36","22","29","30"
"1","4","16","26","31"
"1","5","24","33","40"
"1","6","24","28","29"
"1","7","11","21","28"
"1","8","40","49","51"
"1","9","38","41","49"
"2","1","34","41","49"
"2","11","27","36","43"
"2","12","28","37","45"
"2","13","40","45","53"
"2","14","29","32","41"
"2","16","36","37","41"
"2","17","29","33","36"
"2","18","23","31","33"
"2","19","44","49","51"
"2","2","14","21","24"
"2","20","42","49","59"
"2","21","37","45","46"
"2","22","26","35","40"
"2","23","17","26","35"
"2","24","23","26","27"
"2","25","31","33","38"
"2","26","41","50","53"
"2","27","31","35","36"
"2","28","30","37","45"
"2","29","32","33","42"
"2","3","14","23","33"
"2","30","30","31","38"
"2","31","42","46","54"
"2","34","13","23","30"
"2","4","23","24","29"
"2","5","19","21","25"
"2","6","32","35","38"
"2","7","37","40","46"
"2","9","19","28","37"
