"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"0","1","45","49","54"
"0","10","23","30","38"
"0","100","19","23","28"
"0","101","49","50","55"
"0","102","23","33","37"
"0","103","42","46","52"
"0","105","19","24","31"
"0","11","36","42","45"
"0","12","27","36","44"
"0","13","39","42","44"
"0","14","18","27","29"
"0","15","39","42","43"
"0","16","33","43","48"
"0","17","17","27","29"
"0","18","22","23","30"
"0","19","42","44","54"
"0","2","18","25","35"
"0","20","23","25","30"
"0","21","40","43","44"
"0","22","34","40","43"
"0","23","30","32","38"
"0","24","17","23","24"
"0","26","22","23","29"
"0","27","30","31","36"
"0","30","10","20","21"
"0","32","30","31","37"
"0","33","31","41","49"
"0","34","34","43","50"
"0","35","36","39","44"
"0","37","29","36","41"
"0","38","45","49","50"
"0","39","31","33","42"
"0","4","40","43","47"
"0","43","23","31","40"
"0","44","33","37","46"
"0","46","14","20","21"
"0","47","39","48","52"
"0","48","16","25","28"
"0","5","42","46","56"
"0","50","30","36","43"
"0","51","27","32","34"
"0","52","40","45","55"
"0","53","34","40","50"
"0","55","39","44","49"
"0","56","38","39","47"
"0","58","11","20","27"
"0","6","34","36","42"
"0","60","40","44","48"
"0","61","32","39","43"
"0","62","19","26","35"
"0","63","43","46","49"
"0","64","40","50","60"
"0","65","24","28","35"
"0","66","23","24","30"
"0","67","32","40","44"
"0","68","18","21","29"
"0","7","41","43","51"
"0","72","28","33","34"
"0","73","27","30","34"
"0","75","15","21","31"
"0","76","21","30","39"
"0","78","31","35","45"
"0","79","13","20","24"
"0","81","18","23","29"
"0","82","46","48","53"
"0","84","16","22","26"
"0","85","37","39","45"
"0","87","15","20","28"
"0","88","23","25","31"
"0","89","38","41","43"
"0","9","17","21","30"
"0","91","18","24","30"
"0","92","38","48","52"
"0","93","19","21","24"
"0","94","31","41","42"
"0","96","31","38","42"
"0","97","28","30","38"
"0","98","48","49","52"
"0","99","18","27","29"
"1","10","42","46","47"
"1","100","38","47","56"
"1","102","39","40","50"
"1","104","38","43","49"
"1","105","23","26","27"
"1","11","34","37","47"
"1","12","30","37","46"
"1","13","18","26","28"
"1","14","42","48","49"
"1","16","34","35","40"
"1","18","44","49","54"
"1","19","18","27","35"
"1","20","47","48","55"
"1","23","40","42","50"
"1","24","30","39","43"
"1","26","17","23","24"
"1","27","19","29","35"
"1","29","41","46","49"
"1","3","26","36","44"
"1","30","28","36","45"
"1","31","40","45","46"
"1","32","41","43","44"
"1","34","31","36","38"
"1","36","32","42","47"
"1","37","37","47","48"
"1","38","32","35","43"
"1","39","36","38","45"
"1","4","21","31","35"
"1","40","22","25","26"
"1","41","19","25","35"
"1","42","29","32","37"
"1","43","16","22","30"
"1","45","20","26","30"
"1","46","23","25","33"
"1","49","17","27","34"
"1","5","27","36","42"
"1","50","34","43","45"
"1","52","31","38","43"
"1","53","47","49","56"
"1","55","26","32","37"
"1","56","17","22","23"
"1","57","37","44","48"
"1","58","30","35","45"
"1","59","19","29","36"
"1","6","45","49","53"
"1","60","18","27","36"
"1","63","14","21","22"
"1","65","26","35","40"
"1","66","34","44","50"
"1","67","35","45","50"
"1","68","23","33","35"
"1","69","40","47","48"
"1","71","21","31","40"
"1","72","28","33","35"
"1","73","38","40","43"
"1","76","22","31","33"
"1","8","30","34","36"
"1","80","37","47","51"
"1","81","39","45","47"
"1","83","31","35","44"
"1","84","36","43","46"
"1","85","26","36","45"
"1","87","31","40","41"
"1","88","16","20","24"
"1","90","30","31","41"
"1","91","19","29","31"
"1","93","26","30","31"
"1","95","18","22","30"
"1","96","39","49","51"
"1","97","20","29","38"
"2","1","15","23","29"
"2","10","16","24","25"
"2","101","36","42","48"
"2","102","15","24","34"
"2","103","19","27","30"
"2","104","44","45","49"
"2","105","39","45","54"
"2","11","30","40","45"
"2","13","21","26","27"
"2","14","18","22","26"
"2","15","35","39","46"
"2","18","21","28","36"
"2","19","41","45","53"
"2","21","19","26","36"
"2","22","16","20","29"
"2","25","36","46","51"
"2","26","10","20","25"
"2","27","27","31","35"
"2","28","33","36","45"
"2","29","37","40","44"
"2","3","32","38","39"
"2","31","22","24","34"
"2","32","39","48","52"
"2","33","16","26","34"
"2","36","38","41","43"
"2","37","20","27","32"
"2","38","24","28","35"
"2","39","25","33","41"
"2","4","41","46","47"
"2","41","32","40","45"
"2","42","33","43","49"
"2","43","46","47","52"
"2","44","17","26","32"
"2","45","34","41","42"
"2","46","22","27","30"
"2","47","18","22","26"
"2","48","29","37","42"
"2","49","36","40","50"
"2","5","31","33","38"
"2","50","40","42","43"
"2","51","38","45","53"
"2","52","11","21","27"
"2","53","27","35","36"
"2","54","26","28","32"
"2","55","28","31","35"
"2","57","12","22","26"
"2","58","28","30","37"
"2","59","34","35","44"
"2","60","47","48","53"
"2","61","21","24","27"
"2","62","41","49","56"
"2","64","44","49","58"
"2","65","26","29","37"
"2","66","17","21","31"
"2","68","10","20","29"
"2","7","28","31","34"
"2","70","36","46","54"
"2","71","24","32","35"
"2","72","16","20","21"
"2","73","11","20","27"
"2","74","41","50","58"
"2","76","35","45","52"
"2","77","30","32","40"
"2","78","44","47","53"
"2","79","24","30","36"
"2","80","15","25","34"
"2","81","32","36","41"
"2","83","20","23","33"
"2","86","32","41","42"
"2","87","18","27","28"
"2","88","18","21","28"
"2","89","42","43","49"
"2","9","11","20","30"
"2","90","14","23","30"
"2","93","26","34","37"
"2","94","12","22","28"
"2","95","18","26","31"
"2","97","41","48","50"
"3","1","39","43","46"
"3","100","30","37","44"
"3","102","27","30","36"
"3","103","34","36","40"
"3","104","18","28","36"
"3","105","21","25","31"
"3","11","18","22","23"
"3","15","45","48","52"
"3","16","35","38","46"
"3","17","18","27","30"
"3","18","33","35","45"
"3","19","41","49","51"
"3","2","29","35","44"
"3","20","38","47","52"
"3","22","30","37","47"
"3","23","28","37","43"
"3","24","33","41","43"
"3","25","32","40","43"
"3","26","16","23","25"
"3","28","32","38","42"
"3","29","13","23","30"
"3","30","36","46","52"
"3","31","24","33","41"
"3","32","16","25","31"
"3","34","31","41","44"
"3","35","29","38","40"
"3","36","33","39","46"
"3","37","17","26","34"
"3","38","13","22","25"
"3","39","21","26","28"
"3","4","13","23","32"
"3","40","22","29","38"
"3","42","14","21","25"
"3","43","36","43","52"
"3","44","31","39","42"
"3","45","24","32","36"
"3","46","17","22","23"
"3","47","26","28","30"
"3","49","23","33","42"
"3","51","31","35","45"
"3","52","33","42","51"
"3","53","40","47","48"
"3","54","43","44","50"
"3","55","17","26","34"
"3","57","38","43","47"
"3","6","15","23","30"
"3","60","24","34","43"
"3","61","11","21","26"
"3","63","28","35","42"
"3","64","21","27","33"
"3","65","29","34","40"
"3","66","31","33","37"
"3","67","39","41","43"
"3","68","27","28","38"
"3","69","36","46","52"
"3","7","26","35","43"
"3","70","36","37","40"
"3","71","34","35","45"
"3","72","22","29","34"
"3","73","20","28","31"
"3","74","31","32","39"
"3","75","27","30","38"
"3","76","34","36","43"
"3","77","25","31","41"
"3","79","35","44","47"
"3","8","45","49","58"
"3","80","29","36","38"
"3","81","43","45","53"
"3","82","34","42","50"
"3","84","32","33","43"
"3","85","25","31","34"
"3","86","18","28","30"
"3","87","13","22","25"
"3","88","37","41","51"
"3","89","15","24","29"
"3","9","41","42","51"
"3","90","30","31","41"
"3","92","36","38","40"
"3","93","32","40","46"
"3","94","32","40","49"
"3","95","30","38","47"
"3","96","32","36","41"
"3","98","16","21","31"
"3","99","19","25","33"
