"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"0","1","42","45","53"
"0","10","18","28","37"
"0","11","43","48","57"
"0","14","38","46","47"
"0","15","16","25","26"
"0","18","23","27","28"
"0","19","44","50","52"
"0","2","36","46","53"
"0","21","26","33","39"
"0","23","25","35","43"
"0","24","17","27","28"
"0","25","27","30","31"
"0","26","34","44","47"
"0","28","33","38","43"
"0","29","23","25","32"
"0","3","35","41","44"
"0","30","40","45","50"
"0","33","34","35","39"
"0","34","21","26","33"
"0","35","35","44","46"
"0","36","45","48","53"
"0","6","18","23","26"
"0","7","33","39","45"
"0","9","23","28","32"
"1","1","27","34","44"
"1","13","26","28","32"
"1","14","24","32","40"
"1","16","34","35","37"
"1","17","43","47","50"
"1","18","36","43","53"
"1","19","43","48","52"
"1","2","10","20","29"
"1","20","26","29","31"
"1","21","17","21","31"
"1","22","38","42","44"
"1","23","27","30","37"
"1","24","24","31","35"
"1","25","40","41","42"
"1","26","29","33","34"
"1","27","40","44","45"
"1","28","29","32","37"
"1","30","45","46","52"
"1","31","29","32","38"
"1","32","36","39","42"
"1","33","29","35","36"
"1","34","33","42","51"
"1","35","29","38","43"
"1","36","36","37","44"
"1","4","14","23","32"
"1","5","25","35","41"
"1","7","37","40","42"
"1","8","48","50","55"
"2","12","31","32","33"
"2","13","39","48","56"
"2","14","23","30","39"
"2","16","34","39","46"
"2","17","41","45","48"
"2","2","20","22","32"
"2","20","37","47","55"
"2","21","47","50","56"
"2","22","36","42","52"
"2","23","27","31","41"
"2","24","40","43","53"
"2","25","30","33","35"
"2","26","14","23","33"
"2","27","26","34","44"
"2","29","43","47","55"
"2","3","14","22","27"
"2","31","21","31","39"
"2","32","34","41","44"
"2","34","32","41","48"
"2","35","30","32","34"
"2","36","32","33","36"
"2","4","35","44","53"
"2","5","41","45","48"
"2","6","25","31","41"
"2","7","41","48","50"
"2","8","35","39","46"
"3","1","17","23","30"
"3","10","14","24","33"
"3","11","33","34","42"
"3","12","42","48","54"
"3","15","32","40","42"
"3","16","31","35","37"
"3","17","29","31","35"
"3","18","34","41","47"
"3","19","29","33","41"
"3","21","39","40","44"
"3","22","29","34","35"
"3","23","38","39","49"
"3","28","28","33","39"
"3","29","45","48","58"
"3","30","36","40","50"
"3","32","24","34","35"
"3","33","28","29","39"
"3","34","41","46","51"
"3","4","29","35","37"
"3","6","27","37","43"
"3","7","36","39","44"
"3","9","20","30","36"
