"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"0","11","35","44","47"
"0","12","26","35","36"
"0","13","19","20","24"
"0","14","33","41","49"
"0","15","33","39","40"
"0","16","19","25","32"
"0","17","32","33","42"
"0","2","38","42","46"
"0","21","39","42","52"
"0","22","19","23","33"
"0","23","40","46","48"
"0","27","14","22","29"
"0","29","32","40","42"
"0","30","23","25","33"
"0","31","39","40","42"
"0","33","31","36","45"
"0","34","29","30","36"
"0","35","46","49","54"
"0","36","35","45","53"
"0","37","43","49","53"
"0","38","15","20","24"
"0","39","40","46","56"
"0","4","38","43","45"
"0","41","41","43","51"
"0","42","45","49","56"
"0","43","35","39","46"
"0","44","22","25","32"
"0","45","26","33","42"
"0","46","24","25","30"
"0","47","19","29","32"
"0","48","33","35","39"
"0","49","30","33","39"
"0","51","18","22","23"
"0","53","39","42","52"
"0","54","40","46","51"
"0","55","18","26","28"
"0","56","36","42","52"
"0","57","40","47","57"
"0","58","18","23","24"
"0","59","48","49","50"
"0","6","25","32","35"
"0","60","28","29","37"
"0","61","13","22","27"
"0","63","19","25","34"
"0","65","46","50","51"
"0","66","11","21","23"
"0","67","15","25","30"
"0","68","34","43","52"
"0","69","24","33","41"
"0","7","24","30","37"
"0","70","31","34","38"
"0","71","28","36","39"
"0","72","30","36","42"
"0","73","41","42","43"
"0","74","17","25","33"
"0","75","27","32","36"
"0","76","28","34","37"
"0","78","25","33","38"
"0","79","40","41","50"
"0","8","33","40","47"
"0","82","40","50","60"
"0","83","37","38","45"
"0","88","27","31","33"
"0","89","13","21","25"
"0","9","33","38","48"
"0","90","20","29","36"
"0","91","36","40","47"
"0","92","44","49","52"
"0","94","20","23","29"
"0","95","40","44","48"
"0","96","29","35","42"
"1","10","14","24","29"
"1","12","13","23","28"
"1","13","39","49","52"
"1","14","41","42","51"
"1","15","29","30","34"
"1","16","42","46","55"
"1","17","39","42","46"
"1","18","31","37","40"
"1","19","48","49","53"
"1","20","29","31","35"
"1","21","28","38","43"
"1","22","26","31","34"
"1","23","31","38","42"
"1","24","36","41","43"
"1","25","17","21","29"
"1","28","39","47","55"
"1","3","17","27","35"
"1","30","29","33","39"
"1","31","29","37","45"
"1","32","33","41","48"
"1","33","28","37","46"
"1","35","33","41","43"
"1","36","20","30","37"
"1","40","33","39","44"
"1","41","18","24","25"
"1","43","22","32","36"
"1","47","22","31","32"
"1","48","31","38","47"
"1","49","21","23","32"
"1","53","37","47","48"
"1","54","27","33","35"
"1","55","25","31","38"
"1","56","37","43","44"
"1","59","27","36","42"
"1","6","43","47","56"
"1","60","30","35","41"
"1","62","41","45","48"
"1","63","16","25","33"
"1","64","17","20","28"
"1","67","14","20","22"
"1","69","20","30","35"
"1","70","34","44","52"
"1","71","30","38","48"
"1","72","31","33","36"
"1","75","37","38","43"
"1","76","26","34","36"
"1","79","27","35","45"
"1","8","14","24","28"
"1","80","39","42","50"
"1","82","42","50","51"
"1","83","36","44","51"
"1","87","25","33","39"
"1","88","39","49","57"
"1","89","37","39","41"
"1","91","40","43","45"
"1","92","36","38","45"
"1","93","35","36","45"
"1","94","16","26","28"
"1","95","28","30","38"
"1","96","44","50","58"
"2","1","15","23","33"
"2","10","44","46","55"
"2","11","39","43","51"
"2","12","32","40","44"
"2","13","36","43","46"
"2","14","32","33","35"
"2","15","28","29","39"
"2","16","45","50","59"
"2","17","23","33","34"
"2","19","25","34","36"
"2","2","39","49","50"
"2","20","37","39","46"
"2","22","49","50","56"
"2","26","35","44","51"
"2","27","27","29","31"
"2","29","25","32","41"
"2","3","36","37","39"
"2","30","32","42","45"
"2","31","38","47","51"
"2","32","26","28","32"
"2","33","41","43","49"
"2","34","34","38","47"
"2","36","27","35","38"
"2","37","33","38","42"
"2","38","20","25","31"
"2","4","29","35","43"
"2","40","39","40","50"
"2","44","30","32","38"
"2","45","24","34","36"
"2","48","23","24","33"
"2","49","40","42","45"
"2","5","10","20","21"
"2","50","12","20","23"
"2","51","35","38","47"
"2","52","24","27","34"
"2","53","12","22","28"
"2","55","20","29","39"
"2","56","46","47","51"
"2","58","26","27","33"
"2","59","13","21","28"
"2","6","20","24","28"
"2","60","35","36","41"
"2","61","25","35","43"
"2","62","46","49","58"
"2","63","27","33","40"
"2","64","36","43","51"
"2","65","25","27","31"
"2","66","30","33","42"
"2","67","46","47","52"
"2","68","21","31","40"
"2","69","23","28","33"
"2","7","20","26","33"
"2","70","42","48","54"
"2","72","26","30","36"
"2","73","13","22","25"
"2","74","20","26","35"
"2","75","36","42","47"
"2","76","36","43","53"
"2","77","18","20","26"
"2","78","36","39","49"
"2","80","38","48","55"
"2","81","41","48","52"
"2","82","34","36","42"
"2","83","29","38","44"
"2","84","40","41","50"
"2","85","45","46","53"
"2","86","23","33","40"
"2","87","20","28","37"
"2","88","29","38","41"
"2","89","18","26","30"
"2","9","38","45","50"
"2","90","18","26","32"
"2","92","21","23","25"
"2","94","24","30","38"
"2","96","40","47","56"
"3","1","31","36","45"
"3","11","23","30","38"
"3","12","35","45","51"
"3","13","41","50","58"
"3","14","31","35","39"
"3","16","44","50","60"
"3","17","15","25","29"
"3","18","36","46","50"
"3","19","35","38","42"
"3","20","41","49","57"
"3","23","15","23","25"
"3","24","39","46","56"
"3","25","19","26","34"
"3","26","46","50","59"
"3","27","32","42","46"
"3","28","31","37","47"
"3","29","39","45","52"
"3","3","45","49","55"
"3","30","19","24","26"
"3","31","25","34","42"
"3","32","28","29","32"
"3","33","26","36","43"
"3","34","27","32","36"
"3","35","15","20","22"
"3","36","28","34","44"
"3","37","22","29","32"
"3","39","21","28","36"
"3","4","40","41","51"
"3","40","40","49","58"
"3","42","45","49","55"
"3","43","15","23","32"
"3","44","34","44","47"
"3","46","33","36","43"
"3","47","41","47","57"
"3","48","39","42","43"
"3","49","24","25","32"
"3","5","37","38","40"
"3","50","32","41","47"
"3","51","22","25","35"
"3","52","25","28","37"
"3","53","31","34","39"
"3","55","37","41","50"
"3","57","41","46","55"
"3","58","21","23","28"
"3","59","26","34","40"
"3","6","45","48","50"
"3","60","43","46","55"
"3","62","28","31","32"
"3","63","30","39","49"
"3","64","13","21","25"
"3","66","44","46","53"
"3","68","24","29","35"
"3","69","17","23","32"
"3","7","30","32","42"
"3","72","33","38","42"
"3","73","21","22","25"
"3","74","28","33","39"
"3","75","13","22","28"
"3","76","37","39","43"
"3","77","10","20","21"
"3","78","42","44","52"
"3","79","18","25","28"
"3","8","22","28","33"
"3","80","29","34","41"
"3","81","23","24","28"
"3","82","24","25","28"
"3","83","38","39","43"
"3","84","23","25","31"
"3","85","20","24","34"
"3","86","34","38","44"
"3","88","40","43","52"
"3","89","30","36","37"
"3","9","38","43","51"
"3","90","41","46","55"
"3","91","12","22","32"
"3","92","35","44","50"
"3","93","18","22","28"
"3","94","11","21","26"
"3","96","20","23","32"
