"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"0","10","14","24","25"
"0","11","28","31","34"
"0","12","45","49","58"
"0","14","24","28","32"
"0","15","19","23","33"
"0","16","21","25","27"
"0","17","39","42","52"
"0","18","22","30","40"
"0","19","43","46","56"
"0","21","19","20","24"
"0","22","44","47","51"
"0","25","38","42","51"
"0","28","28","29","39"
"0","29","22","24","30"
"0","3","15","25","27"
"0","30","32","40","43"
"0","31","38","44","49"
"0","34","28","29","30"
"0","36","41","47","50"
"0","38","35","44","45"
"0","39","28","37","41"
"0","4","19","25","26"
"0","40","30","37","47"
"0","43","39","42","48"
"0","44","20","23","24"
"0","45","14","22","26"
"0","46","45","49","51"
"0","47","28","31","38"
"0","49","20","25","27"
"0","5","40","43","51"
"0","52","34","43","50"
"0","53","15","23","30"
"0","55","17","21","31"
"0","56","39","49","52"
"0","57","25","26","35"
"0","58","22","25","30"
"0","59","40","48","52"
"0","6","35","42","50"
"0","60","34","40","42"
"0","61","33","41","51"
"0","63","35","42","47"
"0","64","29","39","41"
"0","65","29","34","37"
"0","67","40","42","50"
"0","68","37","44","48"
"0","69","40","44","45"
"0","7","29","32","36"
"0","70","34","42","46"
"0","72","23","25","33"
"0","74","42","47","56"
"0","75","27","30","33"
"0","77","42","45","49"
"0","78","32","36","41"
"0","79","42","46","56"
"0","80","31","32","38"
"0","81","23","31","39"
"0","82","34","44","48"
"0","83","36","44","48"
"0","9","37","43","53"
"1","1","32","41","51"
"1","10","16","22","31"
"1","12","14","20","27"
"1","14","28","30","34"
"1","16","40","46","47"
"1","17","16","25","28"
"1","18","27","35","37"
"1","19","41","47","52"
"1","2","33","41","44"
"1","20","28","35","43"
"1","21","37","40","47"
"1","22","36","41","45"
"1","23","37","42","50"
"1","24","33","40","50"
"1","25","24","25","34"
"1","28","16","20","22"
"1","29","28","32","35"
"1","3","45","48","55"
"1","31","32","41","44"
"1","32","22","31","34"
"1","33","35","43","51"
"1","35","41","46","51"
"1","36","38","48","49"
"1","37","40","47","48"
"1","38","38","40","41"
"1","4","28","32","34"
"1","40","40","42","46"
"1","43","31","32","42"
"1","45","23","31","41"
"1","46","29","33","34"
"1","47","32","34","44"
"1","49","34","38","48"
"1","50","21","29","31"
"1","51","42","48","53"
"1","52","42","49","55"
"1","53","39","49","54"
"1","54","17","26","36"
"1","56","24","28","31"
"1","57","14","24","31"
"1","58","21","22","31"
"1","59","29","37","39"
"1","6","29","39","48"
"1","60","19","22","26"
"1","61","35","43","50"
"1","63","24","31","32"
"1","64","33","34","37"
"1","65","33","38","46"
"1","67","37","39","41"
"1","68","42","44","52"
"1","69","31","33","41"
"1","7","23","27","28"
"1","71","17","26","31"
"1","73","21","30","36"
"1","75","30","33","43"
"1","76","26","30","37"
"1","77","44","49","50"
"1","78","41","45","48"
"1","79","21","22","24"
"1","8","24","34","42"
"1","81","17","21","24"
"1","83","37","43","52"
"1","84","43","50","54"
"1","9","31","37","39"
"2","15","36","45","47"
"2","17","32","35","42"
"2","18","32","39","44"
"2","19","26","35","42"
"2","2","37","43","45"
"2","20","44","50","52"
"2","21","21","23","33"
"2","22","41","46","48"
"2","24","36","46","47"
"2","25","38","46","52"
"2","27","17","26","34"
"2","28","49","50","58"
"2","29","35","44","51"
"2","32","11","20","26"
"2","33","33","43","48"
"2","34","36","43","53"
"2","35","38","42","48"
"2","37","30","38","44"
"2","4","26","28","38"
"2","40","31","38","48"
"2","41","41","43","47"
"2","42","28","34","39"
"2","44","37","38","47"
"2","45","34","35","40"
"2","46","21","24","30"
"2","47","32","39","46"
"2","50","37","46","56"
"2","51","32","34","43"
"2","52","37","38","44"
"2","53","39","46","55"
"2","54","45","46","51"
"2","55","22","26","31"
"2","57","27","30","36"
"2","58","19","20","22"
"2","59","32","41","43"
"2","61","21","24","34"
"2","62","36","38","45"
"2","64","39","45","54"
"2","65","45","47","53"
"2","66","39","43","51"
"2","67","22","28","30"
"2","68","37","38","43"
"2","69","29","31","35"
"2","7","33","42","47"
"2","70","13","23","25"
"2","71","36","37","42"
"2","72","49","50","52"
"2","73","33","42","46"
"2","74","23","31","39"
"2","75","15","25","32"
"2","77","24","26","36"
"2","78","42","43","45"
"2","79","29","33","41"
"2","8","36","38","43"
"2","80","38","46","55"
"2","81","41","45","46"
"2","82","20","29","31"
"2","83","31","34","43"
"3","10","13","22","30"
"3","12","21","29","30"
"3","15","19","26","34"
"3","16","28","34","42"
"3","17","24","34","41"
"3","18","38","46","54"
"3","19","38","46","51"
"3","20","21","24","26"
"3","21","17","24","30"
"3","23","34","39","47"
"3","25","22","31","37"
"3","26","29","34","38"
"3","28","34","36","39"
"3","29","21","22","32"
"3","3","32","37","39"
"3","31","49","50","58"
"3","32","21","23","29"
"3","35","45","46","53"
"3","36","30","36","41"
"3","39","30","37","45"
"3","4","23","32","42"
"3","41","17","26","27"
"3","44","31","34","40"
"3","46","47","49","57"
"3","47","32","34","37"
"3","49","36","40","41"
"3","50","39","48","55"
"3","51","18","28","30"
"3","54","16","24","27"
"3","56","41","48","50"
"3","57","20","30","36"
"3","58","28","38","39"
"3","6","19","21","22"
"3","60","24","31","38"
"3","61","42","47","55"
"3","62","42","49","58"
"3","63","24","32","35"
"3","64","34","35","37"
"3","65","39","42","45"
"3","66","41","47","49"
"3","67","23","24","26"
"3","68","14","23","30"
"3","7","29","36","41"
"3","70","27","30","35"
"3","72","20","29","32"
"3","73","37","42","44"
"3","75","28","33","37"
"3","76","43","44","51"
"3","77","40","46","47"
"3","78","25","30","31"
"3","79","27","30","32"
"3","80","39","49","56"
"3","81","28","34","44"
"3","82","16","20","26"
"3","9","18","21","22"
"4","10","43","45","55"
"4","11","39","48","56"
"4","12","32","40","47"
"4","13","18","26","27"
"4","14","31","41","44"
"4","15","37","38","46"
"4","17","40","46","50"
"4","18","35","45","49"
"4","19","25","27","35"
"4","2","39","43","47"
"4","21","16","22","31"
"4","22","37","44","49"
"4","23","24","25","26"
"4","24","11","21","30"
"4","25","29","37","40"
"4","28","20","24","31"
"4","3","38","44","45"
"4","31","24","27","33"
"4","32","35","41","50"
"4","33","24","34","41"
"4","34","39","45","47"
"4","35","45","49","59"
"4","36","41","45","49"
"4","37","41","48","55"
"4","40","25","34","35"
"4","41","16","25","26"
"4","44","28","33","42"
"4","46","30","32","37"
"4","47","31","40","47"
"4","48","12","20","27"
"4","5","37","43","45"
"4","50","34","37","41"
"4","52","30","32","35"
"4","53","29","31","34"
"4","54","39","42","50"
"4","57","21","23","30"
"4","58","20","29","35"
"4","59","33","34","39"
"4","6","14","23","27"
"4","61","45","46","53"
"4","62","32","40","41"
"4","64","26","28","30"
"4","68","41","42","47"
"4","69","28","32","38"
"4","7","12","22","30"
"4","70","30","32","41"
"4","71","19","20","22"
"4","73","43","48","50"
"4","74","19","25","33"
"4","75","38","47","53"
"4","76","19","29","30"
"4","77","44","50","55"
"4","78","42","43","44"
"4","8","27","28","34"
"4","80","18","21","30"
"4","81","38","43","46"
"4","82","33","37","41"
"4","84","21","23","29"
"5","1","34","42","48"
"5","10","37","41","42"
"5","11","27","31","40"
"5","12","31","37","40"
"5","13","19","26","30"
"5","14","46","50","57"
"5","15","22","27","30"
"5","17","44","46","52"
"5","18","39","49","52"
"5","19","23","25","29"
"5","2","36","39","41"
"5","20","21","28","31"
"5","21","35","41","44"
"5","23","38","39","42"
"5","24","13","21","30"
"5","26","28","32","35"
"5","27","21","24","31"
"5","28","21","29","30"
"5","3","33","34","39"
"5","30","27","32","41"
"5","32","12","21","23"
"5","33","32","38","41"
"5","34","25","30","36"
"5","35","39","40","43"
"5","36","22","30","34"
"5","37","37","43","48"
"5","4","39","45","49"
"5","40","38","46","56"
"5","41","13","23","31"
"5","42","48","50","60"
"5","43","39","44","52"
"5","44","42","47","56"
"5","46","21","31","37"
"5","47","25","27","31"
"5","48","42","44","49"
"5","50","22","31","40"
"5","56","32","34","42"
"5","58","19","22","24"
"5","61","26","34","40"
"5","62","25","26","28"
"5","63","19","28","35"
"5","64","23","30","39"
"5","66","30","35","41"
"5","68","18","21","30"
"5","69","43","47","55"
"5","70","21","22","31"
"5","71","12","22","26"
"5","73","41","46","50"
"5","74","32","33","34"
"5","77","25","26","36"
"5","78","25","33","37"
"5","80","25","30","35"
"5","82","16","25","34"
"5","83","37","38","45"
"5","9","36","45","52"
