"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"0","1","21","28","31"
"0","10","11","21","30"
"0","11","20","30","38"
"0","12","17","25","33"
"0","13","37","42","43"
"0","14","34","41","46"
"0","15","34","39","44"
"0","16","34","37","39"
"0","17","44","47","57"
"0","18","37","45","51"
"0","19","25","28","30"
"0","2","18","26","27"
"0","20","30","40","42"
"0","21","36","46","48"
"0","22","20","24","34"
"0","23","22","29","35"
"0","24","35","41","49"
"0","25","25","26","36"
"0","26","23","32","38"
"0","27","13","23","26"
"0","28","29","34","41"
"0","29","31","38","45"
"0","3","46","49","58"
"0","30","37","45","47"
"0","31","42","44","52"
"0","32","33","37","41"
"0","33","27","36","37"
"0","34","23","25","26"
"0","35","33","43","51"
"0","36","11","21","28"
"0","4","33","37","43"
"0","5","28","30","33"
"0","6","33","42","48"
"0","7","26","27","29"
"0","8","40","48","54"
"0","9","38","40","46"
"1","1","30","39","43"
"1","10","27","28","37"
"1","11","17","25","30"
"1","12","19","25","33"
"1","13","32","36","45"
"1","14","30","37","42"
"1","15","35","45","53"
"1","16","49","50","60"
"1","17","31","35","37"
"1","18","20","24","26"
"1","19","38","48","50"
"1","2","15","22","32"
"1","20","21","31","38"
"1","21","39","45","52"
"1","22","38","43","47"
"1","23","25","35","43"
"1","24","24","33","42"
"1","25","37","38","39"
"1","26","21","25","35"
"1","27","35","38","45"
"1","28","25","29","30"
"1","29","27","32","38"
"1","3","32","41","43"
"1","30","27","28","32"
"1","31","34","41","42"
"1","32","24","30","32"
"1","33","21","27","31"
"1","34","21","31","41"
"1","35","21","28","36"
"1","36","37","40","42"
"1","4","21","28","29"
"1","5","41","48","50"
"1","6","21","26","29"
"1","7","37","41","51"
"1","8","11","21","29"
"1","9","38","40","45"
