"StageID","ChargeID","MinTime","Standard_Time","MaxTime"
"0","1","22","31","38"
"0","10","32","33","35"
"0","11","25","32","39"
"0","13","29","32","42"
"0","14","22","24","34"
"0","15","26","36","43"
"0","16","25","31","41"
"0","19","32","35","44"
"0","2","22","28","36"
"0","20","22","24","27"
"0","21","47","50","52"
"0","22","39","45","50"
"0","24","36","41","47"
"0","25","31","39","47"
"0","26","24","30","36"
"0","29","45","50","59"
"0","31","39","43","52"
"0","32","35","40","50"
"0","33","20","30","33"
"0","34","35","37","45"
"0","35","16","25","35"
"0","36","26","35","36"
"0","37","16","26","30"
"0","38","37","46","48"
"0","39","23","27","30"
"0","4","29","32","39"
"0","40","12","21","25"
"0","41","37","46","56"
"0","42","25","27","36"
"0","44","20","23","29"
"0","45","36","40","46"
"0","47","27","33","37"
"0","49","25","35","41"
"0","5","40","46","48"
"0","50","40","43","44"
"0","52","17","27","37"
"0","53","24","26","31"
"0","59","15","25","33"
"0","61","16","20","22"
"0","63","29","30","34"
"0","66","25","32","36"
"0","67","35","39","46"
"0","68","42","43","52"
"0","7","40","42","51"
"0","70","23","27","36"
"0","71","30","38","39"
"0","73","34","39","41"
"0","74","26","27","31"
"0","75","32","40","46"
"0","76","43","50","52"
"0","78","34","42","46"
"0","8","17","23","27"
"0","80","43","46","55"
"0","81","33","39","42"
"0","83","38","40","42"
"1","1","17","20","22"
"1","10","27","29","32"
"1","11","14","23","27"
"1","12","24","25","31"
"1","13","25","30","39"
"1","15","35","38","45"
"1","16","20","29","35"
"1","17","15","25","33"
"1","18","27","29","30"
"1","2","25","27","34"
"1","20","20","25","27"
"1","21","41","46","52"
"1","22","43","48","49"
"1","23","21","24","25"
"1","24","20","29","36"
"1","25","43","44","51"
"1","26","37","45","53"
"1","27","39","40","48"
"1","28","18","25","33"
"1","29","38","41","50"
"1","3","22","32","33"
"1","30","27","37","38"
"1","33","30","40","45"
"1","34","40","49","52"
"1","35","46","50","60"
"1","37","24","25","26"
"1","38","26","34","35"
"1","39","25","31","35"
"1","4","38","45","55"
"1","40","43","48","56"
"1","43","32","39","47"
"1","44","14","20","24"
"1","45","17","23","30"
"1","46","30","36","42"
"1","48","37","39","43"
"1","49","32","38","48"
"1","50","44","50","52"
"1","51","21","25","27"
"1","52","32","41","42"
"1","53","36","42","44"
"1","54","37","46","50"
"1","55","25","32","33"
"1","56","40","45","46"
"1","57","36","37","47"
"1","58","42","48","58"
"1","59","18","27","34"
"1","6","37","43","45"
"1","60","32","34","42"
"1","61","39","42","51"
"1","62","22","26","36"
"1","64","38","45","50"
"1","65","24","26","34"
"1","66","20","23","29"
"1","67","19","20","29"
"1","68","29","31","41"
"1","69","38","42","47"
"1","70","45","46","47"
"1","71","33","37","38"
"1","72","48","50","52"
"1","73","43","44","54"
"1","74","43","44","53"
"1","75","35","40","48"
"1","77","16","20","28"
"1","79","33","36","43"
"1","81","20","23","28"
"1","82","24","30","34"
"1","83","23","24","32"
"1","84","39","42","50"
"1","9","38","47","52"
"2","1","38","45","47"
"2","11","42","45","49"
"2","12","19","28","35"
"2","14","28","30","37"
"2","15","27","28","38"
"2","17","27","28","38"
"2","18","26","30","38"
"2","19","13","21","26"
"2","21","22","23","24"
"2","22","20","21","28"
"2","23","29","39","44"
"2","24","28","38","43"
"2","25","36","44","52"
"2","26","23","33","35"
"2","27","40","43","47"
"2","28","43","48","51"
"2","3","31","35","42"
"2","30","11","20","23"
"2","31","24","25","33"
"2","32","19","27","32"
"2","35","40","43","44"
"2","36","25","33","36"
"2","4","33","36","45"
"2","41","41","50","52"
"2","42","15","22","27"
"2","43","40","45","52"
"2","44","29","30","34"
"2","45","15","22","23"
"2","46","22","24","25"
"2","47","34","38","48"
"2","48","39","41","51"
"2","5","33","42","43"
"2","50","30","35","43"
"2","51","30","33","42"
"2","52","14","20","27"
"2","54","35","39","48"
"2","55","31","38","48"
"2","56","34","44","54"
"2","57","42","44","48"
"2","58","21","25","30"
"2","59","16","20","26"
"2","6","30","34","39"
"2","60","25","31","34"
"2","61","26","34","42"
"2","62","41","48","58"
"2","63","30","38","46"
"2","64","35","39","46"
"2","65","15","25","35"
"2","67","39","48","58"
"2","68","34","39","47"
"2","69","20","24","27"
"2","7","37","40","45"
"2","70","22","31","35"
"2","71","24","28","35"
"2","72","27","28","34"
"2","75","33","38","42"
"2","76","41","48","54"
"2","77","34","37","39"
"2","78","39","40","41"
"2","79","37","40","45"
"2","8","30","37","45"
"2","80","20","30","32"
"2","82","37","47","55"
"2","84","18","22","31"
"2","9","22","29","38"
